time,sample,family,O2
00:00:42,LM,C,46.5153642762962
00:00:43,LM,C,47.1271163509245
00:00:44,LM,C,46.6063149011219
00:00:45,LM,C,46.2945453166927
00:00:46,LM,C,46.6083811908433
00:00:47,LM,C,45.7441907284693
00:00:48,LM,C,45.9871801874021
00:00:49,LM,C,45.9760870750853
00:00:50,LM,C,46.1825650758409
00:00:51,LM,C,46.4472338123985
00:00:52,LM,C,46.3364366595879
00:00:53,LM,C,45.3416446449921
00:00:54,LM,C,45.3998042759679
00:00:55,LM,C,45.6584213767833
00:00:56,LM,C,46.1677983816854
00:00:57,LM,C,45.7450122759326
00:00:58,LM,C,45.6557933420962
00:00:59,LM,C,45.5148842387429
00:01:00,LM,C,45.8990766866168
00:01:01,LM,C,45.453095518752
00:01:02,LM,C,44.9545665754919
00:01:03,LM,C,45.5296340374698
00:01:04,LM,C,45.6910299586062
00:01:05,LM,C,45.444333237819
00:01:06,LM,C,45.2717727395583
00:01:07,LM,C,44.6156526231523
00:01:08,LM,C,44.4789379068475
00:01:09,LM,C,44.9239249167296
00:01:10,LM,C,44.6716490165102
00:01:11,LM,C,44.3708915856878
00:01:12,LM,C,45.1156767079326
00:01:13,LM,C,44.624804969334
00:01:14,LM,C,44.8442840808669
00:01:15,LM,C,44.4001613686898
00:01:16,LM,C,44.6413622756102
00:01:17,LM,C,44.2146687777766
00:01:18,LM,C,43.6787912935511
00:01:19,LM,C,43.5667583028786
00:01:20,LM,C,43.5764819035746
00:01:21,LM,C,44.0754166114091
00:01:22,LM,C,43.7643763428009
00:01:23,LM,C,44.2014507419324
00:01:24,LM,C,43.5388239396139
00:01:25,LM,C,44.0487791614449
00:01:26,LM,C,43.2256373923553
00:01:27,LM,C,43.2753990252291
00:01:28,LM,C,42.9947699520034
00:01:29,LM,C,43.0585710273792
00:01:30,LM,C,43.1689301841137
00:01:31,LM,C,43.3839020579737
00:01:32,LM,C,43.7268270904321
00:01:33,LM,C,42.79861983588
00:01:34,LM,C,43.7012189532701
00:01:35,LM,C,43.6626241307284
00:01:36,LM,C,43.2371437946352
00:01:37,LM,C,42.600388252222
00:01:38,LM,C,42.4023189960013
00:01:39,LM,C,42.4126917742597
00:01:40,LM,C,43.3037240491161
00:01:41,LM,C,42.1042727649563
00:01:42,LM,C,42.593481150628
00:01:43,LM,C,43.0739547960759
00:01:44,LM,C,42.9057224108644
00:01:45,LM,C,42.1968408693374
00:01:46,LM,C,42.7762876222231
00:01:47,LM,C,42.3885654346482
00:01:48,LM,C,42.7359100427518
00:01:49,LM,C,41.860161553714
00:01:50,LM,C,42.6695751199392
00:01:51,LM,C,41.6161290824517
00:01:52,LM,C,41.7705638446728
00:01:53,LM,C,41.502719995023
00:01:54,LM,C,41.3165719445802
00:01:55,LM,C,41.7070775824952
00:01:56,LM,C,41.3329665986156
00:01:57,LM,C,41.6840547087351
00:01:58,LM,C,41.1738840305908
00:01:59,LM,C,41.4524192470337
00:02:00,LM,C,42.0493691018112
00:02:01,LM,C,41.0603627473925
00:02:02,LM,C,41.1839530470776
00:02:03,LM,C,41.8626471643016
00:02:04,LM,C,41.9137182451649
00:02:05,LM,C,41.4884931223084
00:02:06,LM,C,41.6129074028563
00:02:07,LM,C,40.8642447352099
00:02:08,LM,C,41.9087571961815
00:02:09,LM,C,40.8097774281064
00:02:10,LM,C,40.7827571507828
00:02:11,LM,C,41.543471731549
00:02:12,LM,C,41.4435039785455
00:02:13,LM,C,41.21553122455
00:02:14,LM,C,41.4800185100486
00:02:15,LM,C,41.6673576369784
00:02:16,LM,C,41.8017326853663
00:02:17,LM,C,41.8743781207146
00:02:18,LM,C,41.4052488138508
00:02:19,LM,C,41.1897424057257
00:02:20,LM,C,41.0400087308793
00:02:21,LM,C,41.4532929785795
00:02:22,LM,C,41.5870390062057
00:02:23,LM,C,40.7294537138554
00:02:24,LM,C,40.6542305730235
00:02:25,LM,C,41.0698656981354
00:02:26,LM,C,40.751642486739
00:02:27,LM,C,41.6482418628067
00:02:28,LM,C,41.0356815738784
00:02:29,LM,C,40.8582477975408
00:02:30,LM,C,40.8891604424749
00:02:31,LM,C,41.545433854766
00:02:32,LM,C,41.1413636520914
00:02:33,LM,C,41.2992110929452
00:02:34,LM,C,41.4506542979332
00:02:35,LM,C,41.1445222285691
00:02:36,LM,C,41.5913520868574
00:02:37,LM,C,41.483255961374
00:02:38,LM,C,41.5069062745019
00:02:39,LM,C,41.0556555358105
00:02:40,LM,C,41.0766405336494
00:02:41,LM,C,40.4939774855498
00:02:42,LM,C,41.2412073397127
00:02:43,LM,C,41.5583654304607
00:02:44,LM,C,40.8375538659446
00:02:45,LM,C,40.4700712442153
00:02:46,LM,C,40.7922728121559
00:02:47,LM,C,41.1220830412451
00:02:48,LM,C,41.4321051238497
00:02:49,LM,C,40.5351692260227
00:02:50,LM,C,40.4182649147272
00:02:51,LM,C,41.0108799670921
00:02:52,LM,C,40.8556433738831
00:02:53,LM,C,40.9987445998218
00:02:54,LM,C,40.6819916812507
00:02:55,LM,C,41.2019743879653
00:02:56,LM,C,40.9812307904393
00:02:57,LM,C,41.4411006560059
00:02:58,LM,C,40.9280677170526
00:02:59,LM,C,41.3949380919893
00:03:00,LM,C,41.1437258757798
00:03:01,LM,C,41.0311377947889
00:03:02,LM,C,41.3729181326256
00:03:03,LM,C,41.2588819526921
00:03:04,LM,C,40.5920847881962
00:03:05,LM,C,41.1436459820685
00:03:06,LM,C,40.6131883471763
00:03:07,LM,C,40.2170128341846
00:03:08,LM,C,40.3334721048967
00:03:09,LM,C,40.2136770825098
00:03:10,LM,C,41.0235945425716
00:03:11,LM,C,40.8814739846935
00:03:12,LM,C,41.0378528515711
00:03:13,LM,C,41.0280294730753
00:03:14,LM,C,40.2864639983529
00:03:15,LM,C,41.110914686935
00:03:16,LM,C,40.3359126275536
00:03:17,LM,C,40.4902231919302
00:03:18,LM,C,40.4208783957421
00:03:19,LM,C,40.4604385325522
00:03:20,LM,C,40.0446416796545
00:03:21,LM,C,40.6721623969216
00:03:22,LM,C,40.3430614175749
00:03:23,LM,C,40.6772555437936
00:03:24,LM,C,40.0835626596242
00:03:25,LM,C,40.7832615401776
00:03:26,LM,C,40.539442227106
00:03:27,LM,C,40.0820034369189
00:03:28,LM,C,40.2061787325775
00:03:29,LM,C,39.9682649765572
00:03:30,LM,C,40.5059685638175
00:03:31,LM,C,41.0119259942846
00:03:32,LM,C,40.8463303167488
00:03:33,LM,C,40.3121057640467
00:03:34,LM,C,40.027346063335
00:03:35,LM,C,40.7593151805743
00:03:36,LM,C,40.9149293354124
00:03:37,LM,C,40.8257231270829
00:03:38,LM,C,40.5182010685551
00:03:39,LM,C,40.1092659452979
00:03:40,LM,C,40.9249532040781
00:03:41,LM,C,40.9196319569997
00:03:42,LM,C,39.8470738728286
00:03:43,LM,C,40.3349669351521
00:03:44,LM,C,40.5636767593082
00:03:45,LM,C,40.7688814526146
00:03:46,LM,C,39.7691954422577
00:03:47,LM,C,40.0594521085009
00:03:48,LM,C,40.8634270816953
00:03:49,LM,C,40.7532120317097
00:03:50,LM,C,40.4622085888971
00:03:51,LM,C,39.8216428751713
00:03:52,LM,C,40.4860503914237
00:03:53,LM,C,40.5350301411481
00:03:54,LM,C,39.8091883829678
00:03:55,LM,C,39.5788827252124
00:03:56,LM,C,40.6046874341031
00:03:57,LM,C,39.8067160335965
00:03:58,LM,C,39.9083032601625
00:03:59,LM,C,40.1976683020482
00:04:00,LM,C,39.4743232696246
00:04:01,LM,C,39.3385681868759
00:04:02,LM,C,39.5990848418183
00:04:03,LM,C,39.4636732677677
00:04:04,LM,C,39.4554059443893
00:04:05,LM,C,39.6929419519689
00:04:06,LM,C,39.7061231385966
00:04:07,LM,C,39.8694281462631
00:04:08,LM,C,39.1862901025766
00:04:09,LM,C,40.0923841163422
00:04:10,LM,C,39.9907595704999
00:04:11,LM,C,38.9949576080648
00:04:12,LM,C,39.6350146051742
00:04:13,LM,C,39.7272731851736
00:04:14,LM,C,39.081974390513
00:04:15,LM,C,38.8534172219102
00:04:16,LM,C,38.8929170374601
00:04:17,LM,C,38.5761449360095
00:04:18,LM,C,38.6322495353179
00:04:19,LM,C,38.8701922808509
00:04:20,LM,C,39.0123234266115
00:04:21,LM,C,38.4924848767593
00:04:22,LM,C,38.5398067709618
00:04:23,LM,C,38.7037571193243
00:04:24,LM,C,38.6045709250052
00:04:25,LM,C,38.2351571225083
00:04:26,LM,C,38.4881611818865
00:04:27,LM,C,38.5143142217221
00:04:28,LM,C,37.8335024382334
00:04:29,LM,C,37.7604812347641
00:04:30,LM,C,37.7217201063684
00:04:31,LM,C,37.9050882434712
00:04:32,LM,C,37.7000721905584
00:04:33,LM,C,37.4111361498181
00:04:34,LM,C,38.1955944235569
00:04:35,LM,C,37.7428038051449
00:04:36,LM,C,37.7440916936906
00:04:37,LM,C,38.2255371412288
00:04:38,LM,C,37.3484255647277
00:04:39,LM,C,37.2107093303419
00:04:40,LM,C,37.6009112633683
00:04:41,LM,C,37.6605746433022
00:04:42,LM,C,37.0329679102484
00:04:43,LM,C,37.6659253723731
00:04:44,LM,C,36.961035929691
00:04:45,LM,C,37.3419544864186
00:04:46,LM,C,36.7331997778903
00:04:47,LM,C,37.4098759631296
00:04:48,LM,C,37.1605284691422
00:04:49,LM,C,36.6241175746143
00:04:50,LM,C,37.0653840161422
00:04:51,LM,C,37.0368911854449
00:04:52,LM,C,36.2111885820938
00:04:53,LM,C,37.2882214893042
00:04:54,LM,C,36.2419602829383
00:04:55,LM,C,36.5111713941525
00:04:56,LM,C,36.4863526779507
00:04:57,LM,C,36.4961595565325
00:04:58,LM,C,36.9198520399839
00:04:59,LM,C,36.6926349873828
00:05:00,LM,C,36.5508863082293
00:05:01,LM,C,36.070112796883
00:05:02,LM,C,36.0770166857234
00:05:03,LM,C,35.6583602392145
00:05:04,LM,C,36.1543826707634
00:05:05,LM,C,35.5617290721234
00:05:06,LM,C,35.4842644815257
00:05:07,LM,C,35.5441458138525
00:05:08,LM,C,35.8820102024676
00:05:09,LM,C,36.0485722202624
00:05:10,LM,C,35.3507715151426
00:05:11,LM,C,35.3513013901866
00:05:12,LM,C,34.9967494756624
00:05:13,LM,C,35.0788996463316
00:05:14,LM,C,35.1269172007788
00:05:15,LM,C,34.7512293199612
00:05:16,LM,C,35.3362718684166
00:05:17,LM,C,35.7084456062407
00:05:18,LM,C,35.3324072414505
00:05:19,LM,C,34.9757794524935
00:05:20,LM,C,35.5477470715886
00:05:21,LM,C,34.7233418887802
00:05:22,LM,C,34.245880049775
00:05:23,LM,C,34.4526377541262
00:05:24,LM,C,35.2151835441803
00:05:25,LM,C,34.9377147074967
00:05:26,LM,C,34.1199745637507
00:05:27,LM,C,34.7880843000593
00:05:28,LM,C,34.6147210256268
00:05:29,LM,C,34.1461889424397
00:05:30,LM,C,34.117526221741
00:05:31,LM,C,33.9864930053206
00:05:32,LM,C,34.5644534465785
00:05:33,LM,C,33.761045791198
00:05:34,LM,C,34.5631936916007
00:05:35,LM,C,33.4870291258961
00:05:36,LM,C,33.4738748740191
00:05:37,LM,C,34.3327856862668
00:05:38,LM,C,33.1933346925018
00:05:39,LM,C,34.0965658736094
00:05:40,LM,C,33.5555738915333
00:05:41,LM,C,33.7684928943011
00:05:42,LM,C,33.1432174739
00:05:43,LM,C,33.7286304312295
00:05:44,LM,C,33.3546696946457
00:05:45,LM,C,33.1561662952974
00:05:46,LM,C,33.7142733543095
00:05:47,LM,C,33.0214661479361
00:05:48,LM,C,32.8497844143816
00:05:49,LM,C,33.465101785574
00:05:50,LM,C,33.3651288421715
00:05:51,LM,C,32.4958449636642
00:05:52,LM,C,32.4649190225091
00:05:53,LM,C,32.7448493494594
00:05:54,LM,C,32.5313003826548
00:05:55,LM,C,32.589873581427
00:05:56,LM,C,32.6398011365491
00:05:57,LM,C,32.9634182558186
00:05:58,LM,C,33.0012476949179
00:05:59,LM,C,32.0110461371706
00:06:00,LM,C,32.283361626461
00:06:01,LM,C,32.7114995785424
00:06:02,LM,C,32.0420800322184
00:06:03,LM,C,32.676001688721
00:06:04,LM,C,31.9958367124368
00:06:05,LM,C,32.2982653755499
00:06:06,LM,C,31.7789495561806
00:06:07,LM,C,32.5600983500975
00:06:08,LM,C,32.6025571586249
00:06:09,LM,C,31.6683301985233
00:06:10,LM,C,31.9406285081473
00:06:11,LM,C,32.6849692902618
00:06:12,LM,C,32.7204020361344
00:06:13,LM,C,31.6521217186863
00:06:14,LM,C,31.9552860378377
00:06:15,LM,C,32.1151411469345
00:06:16,LM,C,31.5017251560877
00:06:17,LM,C,31.6552107751012
00:06:18,LM,C,32.1018226766763
00:06:19,LM,C,32.3650345459546
00:06:20,LM,C,32.2511003633157
00:06:21,LM,C,31.5137421551449
00:06:22,LM,C,32.0872579555477
00:06:23,LM,C,31.4940356782317
00:06:24,LM,C,31.764242636024
00:06:25,LM,C,31.3597055377441
00:06:26,LM,C,31.4018136249088
00:06:27,LM,C,31.4526350929727
00:06:28,LM,C,32.4330441508929
00:06:29,LM,C,31.3149544501394
00:06:30,LM,C,32.0039894372103
00:06:31,LM,C,31.8399555467109
00:06:32,LM,C,32.1061112306282
00:06:33,LM,C,31.7000719173243
00:06:34,LM,C,31.7013160422037
00:06:35,LM,C,31.8267989076428
00:06:36,LM,C,31.8166460612704
00:06:37,LM,C,31.8641432237888
00:06:38,LM,C,31.3953966386854
00:06:39,LM,C,31.4695900742364
00:06:40,LM,C,31.6106414734947
00:06:41,LM,C,31.5699488695502
00:06:42,LM,C,31.7059058980969
00:06:43,LM,C,31.1763813312279
00:06:44,LM,C,31.1323704687223
00:06:45,LM,C,31.4200506058958
00:06:46,LM,C,31.4311881752351
00:06:47,LM,C,31.1050521836444
00:06:48,LM,C,31.4645338857536
00:06:49,LM,C,31.6485606657492
00:06:50,LM,C,31.4603049537479
00:06:51,LM,C,31.0762301329997
00:06:52,LM,C,31.6329903491477
00:06:53,LM,C,31.7329203527286
00:06:54,LM,C,31.5558131187249
00:06:55,LM,C,31.4391989896262
00:06:56,LM,C,31.2431398257963
00:06:57,LM,C,31.6921149446208
00:06:58,LM,C,31.6828619204202
00:06:59,LM,C,31.054423273345
00:07:00,LM,C,30.6509206228953
00:07:01,LM,C,31.3374739491606
00:07:02,LM,C,31.3965242098472
00:07:03,LM,C,31.4831196138252
00:07:04,LM,C,31.5738069243507
00:07:05,LM,C,31.5460016379072
00:07:06,LM,C,30.544435570306
00:07:07,LM,C,31.0611493888573
00:07:08,LM,C,31.1945920738815
00:07:09,LM,C,30.7011669206086
00:07:10,LM,C,30.8069091196918
00:07:11,LM,C,30.8799522194988
00:07:12,LM,C,31.4124718817089
00:07:13,LM,C,30.9783613106535
00:07:14,LM,C,30.2967847996852
00:07:15,LM,C,30.9003030117292
00:07:16,LM,C,31.1079933617116
00:07:17,LM,C,30.6572572278803
00:07:18,LM,C,30.3461894529115
00:07:19,LM,C,30.3878410007209
00:07:20,LM,C,31.1510333349494
00:07:21,LM,C,30.6733401508729
00:07:22,LM,C,30.6261686134972
00:07:23,LM,C,31.0861705682291
00:07:24,LM,C,30.4062434381086
00:07:25,LM,C,30.6416116739065
00:07:26,LM,C,31.1604928039549
00:07:27,LM,C,30.7253941079366
00:07:28,LM,C,31.0846846654937
00:07:29,LM,C,31.1501285469247
00:07:30,LM,C,31.0821724598545
00:07:31,LM,C,30.0191726103835
00:07:32,LM,C,30.5649924619695
00:07:33,LM,C,30.0629493219579
00:07:34,LM,C,30.733916876182
00:07:35,LM,C,31.0163754601156
00:07:36,LM,C,30.804713285743
00:07:37,LM,C,30.657379232578
00:07:38,LM,C,30.885469881506
00:07:39,LM,C,30.2906498036186
00:07:40,LM,C,30.5543040971272
00:07:41,LM,C,30.4492556647559
00:07:42,LM,C,29.7442527843962
00:07:43,LM,C,30.1847208685726
00:07:44,LM,C,29.7635997962852
00:07:45,LM,C,29.939861762988
00:07:46,LM,C,30.6090664491427
00:07:47,LM,C,30.7624727535926
00:07:48,LM,C,30.5578724220002
00:07:49,LM,C,30.2722264593791
00:07:50,LM,C,30.0723341314342
00:07:51,LM,C,30.5346146598686
00:07:52,LM,C,29.6746782968166
00:07:53,LM,C,30.0625624159926
00:07:54,LM,C,30.1204999762571
00:07:55,LM,C,29.6769299351114
00:07:56,LM,C,29.2966310489989
00:07:57,LM,C,29.2365987027804
00:07:58,LM,C,29.6369247903709
00:07:59,LM,C,29.318670957405
00:08:00,LM,C,29.6755860811732
00:08:01,LM,C,29.2351159671209
00:08:02,LM,C,29.478174886219
00:08:03,LM,C,28.6039717921649
00:08:04,LM,C,28.3338434146898
00:08:05,LM,C,28.6727383537098
00:08:06,LM,C,28.9944033519055
00:08:07,LM,C,28.6417720700225
00:08:08,LM,C,28.2501361087539
00:08:09,LM,C,28.6781284407498
00:08:10,LM,C,28.5399161748628
00:08:11,LM,C,28.387040662806
00:08:12,LM,C,27.519363560802
00:08:13,LM,C,27.1487161190786
00:08:14,LM,C,28.0841632495007
00:08:15,LM,C,26.816472237378
00:08:16,LM,C,26.8305029681722
00:08:17,LM,C,27.2810825763807
00:08:18,LM,C,27.4358192808298
00:08:19,LM,C,26.3105922294851
00:08:20,LM,C,26.9987164186151
00:08:21,LM,C,25.9119219378172
00:08:22,LM,C,26.2701955604669
00:08:23,LM,C,26.2071035689744
00:08:24,LM,C,25.8669948942795
00:08:25,LM,C,25.2123052636696
00:08:26,LM,C,25.5490306868519
00:08:27,LM,C,25.3858631432125
00:08:28,LM,C,24.8846111166126
00:08:29,LM,C,24.6874907044296
00:08:30,LM,C,25.3411366741473
00:08:31,LM,C,24.3923315743052
00:08:32,LM,C,25.1659904978072
00:08:33,LM,C,24.5533606892984
00:08:34,LM,C,23.7747328588107
00:08:35,LM,C,23.6721030229769
00:08:36,LM,C,23.8218335416001
00:08:37,LM,C,23.67539202064
00:08:38,LM,C,23.3124576058537
00:08:39,LM,C,23.7677980140848
00:08:40,LM,C,22.9171201893892
00:08:41,LM,C,23.7915828794771
00:08:42,LM,C,23.4346822346858
00:08:43,LM,C,23.4775233067636
00:08:44,LM,C,22.3571881808172
00:08:45,LM,C,22.0491059034661
00:08:46,LM,C,23.0246240485756
00:08:47,LM,C,22.5568833245959
00:08:48,LM,C,22.3654965859668
00:08:49,LM,C,22.5280958673514
00:08:50,LM,C,21.5281376988922
00:08:51,LM,C,21.2856685888085
00:08:52,LM,C,21.2852243601174
00:08:53,LM,C,20.7527778093299
00:08:54,LM,C,21.7503195877481
00:08:55,LM,C,21.5552115143338
00:08:56,LM,C,20.4296999292276
00:08:57,LM,C,21.1822473736075
00:08:58,LM,C,20.2133588512722
00:08:59,LM,C,20.9361665611216
00:09:00,LM,C,19.8598705992861
00:09:01,LM,C,19.5020264338296
00:09:02,LM,C,19.5020960864903
00:09:03,LM,C,20.0923911799736
00:09:04,LM,C,20.1105275815179
00:09:05,LM,C,19.0527897025983
00:09:06,LM,C,19.3483131554269
00:09:07,LM,C,19.0805991670175
00:09:08,LM,C,19.264297571202
00:09:09,LM,C,19.1777284313517
00:09:10,LM,C,18.2460354171053
00:09:11,LM,C,19.0055392904265
00:09:12,LM,C,17.959883339313
00:09:13,LM,C,18.2127004266308
00:09:14,LM,C,17.4884858001313
00:09:15,LM,C,17.3413188802135
00:09:16,LM,C,18.0476753728288
00:09:17,LM,C,17.1105358543396
00:09:18,LM,C,17.7535287489472
00:09:19,LM,C,17.0570349155049
00:09:20,LM,C,17.3840739417644
00:09:21,LM,C,17.2283138257041
00:09:22,LM,C,16.7800854872268
00:09:23,LM,C,16.4683955974
00:09:24,LM,C,16.762306664028
00:09:25,LM,C,16.4699651853701
00:09:26,LM,C,15.5970621657844
00:09:27,LM,C,16.1066963993066
00:09:28,LM,C,15.814066205994
00:09:29,LM,C,15.2896117859107
00:09:30,LM,C,15.5029040415126
00:09:31,LM,C,15.7233672918804
00:09:32,LM,C,15.0836114827363
00:09:33,LM,C,14.9513260487985
00:09:34,LM,C,14.7319570514658
00:09:35,LM,C,14.2336695685103
00:09:36,LM,C,14.7526306574983
00:09:37,LM,C,14.8894906405876
00:09:38,LM,C,14.0400843056203
00:09:39,LM,C,13.8928659414923
00:09:40,LM,C,14.2413128410284
00:09:41,LM,C,14.0869333806032
00:09:42,LM,C,13.1763106906138
00:09:43,LM,C,13.6341825562579
00:09:44,LM,C,12.7738123491223
00:09:45,LM,C,13.0788019809757
00:09:46,LM,C,12.9056468824299
00:09:47,LM,C,13.176955456373
00:09:48,LM,C,12.9748168810692
00:09:49,LM,C,12.1639326212906
00:09:50,LM,C,12.8180316503627
00:09:51,LM,C,12.8781066316205
00:09:52,LM,C,12.7031472169377
00:09:53,LM,C,12.4859704090354
00:09:54,LM,C,11.3255559408667
00:09:55,LM,C,11.2355350932225
00:09:56,LM,C,12.1149389374677
00:09:57,LM,C,10.9343847687521
00:09:58,LM,C,11.7169292205667
00:09:59,LM,C,11.514117805029
00:00:00,DG,C,49.8391448430717
00:00:01,DG,C,50.030935564537
00:00:02,DG,C,49.6211103363752
00:00:03,DG,C,49.7503021875184
00:00:04,DG,C,49.4320769218445
00:00:05,DG,C,49.3359664567392
00:00:06,DG,C,49.5289694360964
00:00:07,DG,C,49.3709600599919
00:00:08,DG,C,49.9081072393239
00:00:09,DG,C,49.6452407267239
00:00:10,DG,C,49.5997561216578
00:00:11,DG,C,49.4553261014786
00:00:12,DG,C,49.4327314893797
00:00:13,DG,C,49.4362753142614
00:00:14,DG,C,48.6227630423903
00:00:15,DG,C,49.019928401912
00:00:16,DG,C,49.0216508187176
00:00:17,DG,C,48.2211141286822
00:00:18,DG,C,48.5865826957913
00:00:19,DG,C,47.8122667862739
00:00:20,DG,C,48.4157993343014
00:00:21,DG,C,47.8830897128147
00:00:22,DG,C,47.9712589969446
00:00:23,DG,C,47.6892296327448
00:00:24,DG,C,48.4186038256443
00:00:25,DG,C,47.6251706968464
00:00:26,DG,C,47.7315019418538
00:00:27,DG,C,47.3979537222237
00:00:28,DG,C,47.9899566618079
00:00:29,DG,C,47.466234558628
00:00:30,DG,C,47.2986120662238
00:00:31,DG,C,47.1821592536923
00:00:32,DG,C,47.3914699265552
00:00:33,DG,C,47.204789852391
00:00:34,DG,C,47.9213185302964
00:00:35,DG,C,47.5452004802115
00:00:36,DG,C,47.8248950825356
00:00:37,DG,C,47.3395890442588
00:00:38,DG,C,47.6148275703708
00:00:39,DG,C,47.6005775668825
00:00:40,DG,C,47.3080870538767
00:00:41,DG,C,46.6573982873399
00:00:42,DG,C,47.5096841825222
00:00:43,DG,C,46.5679338210893
00:00:44,DG,C,46.5601842813475
00:00:45,DG,C,46.8836077880046
00:00:46,DG,C,46.8543300770737
00:00:47,DG,C,46.2674153449178
00:00:48,DG,C,46.0814890374245
00:00:49,DG,C,47.0460934395367
00:00:50,DG,C,46.6408485377255
00:00:51,DG,C,46.3752493239637
00:00:52,DG,C,46.1403411463183
00:00:53,DG,C,46.3001612144453
00:00:54,DG,C,46.0630467304541
00:00:55,DG,C,46.2375379616557
00:00:56,DG,C,46.3384451388195
00:00:57,DG,C,46.5438781991065
00:00:58,DG,C,45.4451020392635
00:00:59,DG,C,46.305636191524
00:01:00,DG,C,45.9375907473544
00:01:01,DG,C,45.4087209712643
00:01:02,DG,C,45.3016508692455
00:01:03,DG,C,45.9036219290619
00:01:04,DG,C,45.7508836869893
00:01:05,DG,C,45.1682615177168
00:01:06,DG,C,45.8682639109015
00:01:07,DG,C,46.0342392874576
00:01:08,DG,C,45.2246595931516
00:01:09,DG,C,45.2712527275944
00:01:10,DG,C,45.8434650111521
00:01:11,DG,C,45.6076479773197
00:01:12,DG,C,44.8081778327744
00:01:13,DG,C,45.2985121791643
00:01:14,DG,C,45.186964067169
00:01:15,DG,C,44.9317203198252
00:01:16,DG,C,45.2557260421379
00:01:17,DG,C,44.9339644776582
00:01:18,DG,C,45.3771157681518
00:01:19,DG,C,45.0996216156678
00:01:20,DG,C,44.8088308053831
00:01:21,DG,C,44.3419446243363
00:01:22,DG,C,44.5795718287158
00:01:23,DG,C,44.5008783793699
00:01:24,DG,C,43.9913429574383
00:01:25,DG,C,44.7667074072098
00:01:26,DG,C,44.5535805157891
00:01:27,DG,C,43.9043681122519
00:01:28,DG,C,43.832624456174
00:01:29,DG,C,44.0826392922939
00:01:30,DG,C,43.7185295327606
00:01:31,DG,C,44.3375299496266
00:01:32,DG,C,44.1729617266256
00:01:33,DG,C,44.328205402467
00:01:34,DG,C,44.0731163970699
00:01:35,DG,C,43.4950353529459
00:01:36,DG,C,43.7638470592713
00:01:37,DG,C,43.3435160845905
00:01:38,DG,C,43.9933990081809
00:01:39,DG,C,43.9065386500829
00:01:40,DG,C,43.1140991146015
00:01:41,DG,C,43.5443450092258
00:01:42,DG,C,43.862938037658
00:01:43,DG,C,42.8372723193992
00:01:44,DG,C,43.6289320729476
00:01:45,DG,C,42.7077121802853
00:01:46,DG,C,43.2110973264644
00:01:47,DG,C,42.7531768455891
00:01:48,DG,C,42.8824541489414
00:01:49,DG,C,42.5862460081178
00:01:50,DG,C,42.8512613662916
00:01:51,DG,C,42.6202836515396
00:01:52,DG,C,43.0334873428992
00:01:53,DG,C,42.6342297746564
00:01:54,DG,C,42.3687500087442
00:01:55,DG,C,42.3074663616611
00:01:56,DG,C,43.1070573615593
00:01:57,DG,C,42.6605474003062
00:01:58,DG,C,42.5992815879159
00:01:59,DG,C,42.9050084176834
00:02:00,DG,C,42.4134862818422
00:02:01,DG,C,43.0206888599088
00:02:02,DG,C,42.3209500705551
00:02:03,DG,C,42.0135225560068
00:02:04,DG,C,42.8681368000043
00:02:05,DG,C,42.5116051758356
00:02:06,DG,C,42.0524419272377
00:02:07,DG,C,41.8449308477603
00:02:08,DG,C,42.6535955633364
00:02:09,DG,C,41.8273650559851
00:02:10,DG,C,42.8306418909735
00:02:11,DG,C,42.1220661107146
00:02:12,DG,C,42.6647650766326
00:02:13,DG,C,41.6522346334048
00:02:14,DG,C,42.1568816219141
00:02:15,DG,C,42.1153032164875
00:02:16,DG,C,42.6735280539863
00:02:17,DG,C,41.9168514452135
00:02:18,DG,C,42.4564881808486
00:02:19,DG,C,42.2931902795629
00:02:20,DG,C,42.5804743357702
00:02:21,DG,C,42.5876342947532
00:02:22,DG,C,41.615111665252
00:02:23,DG,C,41.7975970004029
00:02:24,DG,C,41.7502436092568
00:02:25,DG,C,42.1204741050171
00:02:26,DG,C,41.6397292870879
00:02:27,DG,C,42.4113648515215
00:02:28,DG,C,42.3357811825539
00:02:29,DG,C,42.0646913336948
00:02:30,DG,C,42.0071496621302
00:02:31,DG,C,42.4050745898623
00:02:32,DG,C,41.7961799940028
00:02:33,DG,C,41.7452468733406
00:02:34,DG,C,42.0588905649532
00:02:35,DG,C,41.3900079037504
00:02:36,DG,C,41.4802465438522
00:02:37,DG,C,41.5317180153762
00:02:38,DG,C,42.3231545151228
00:02:39,DG,C,41.5159587943181
00:02:40,DG,C,42.4668294423615
00:02:41,DG,C,41.3624779016304
00:02:42,DG,C,41.6194810583018
00:02:43,DG,C,41.6000501992112
00:02:44,DG,C,42.2299302731741
00:02:45,DG,C,41.5416588441738
00:02:46,DG,C,42.3266929819687
00:02:47,DG,C,41.6293902565401
00:02:48,DG,C,42.2163273310134
00:02:49,DG,C,42.3910021520234
00:02:50,DG,C,41.4612840783966
00:02:51,DG,C,41.9406927465814
00:02:52,DG,C,42.0687558292001
00:02:53,DG,C,41.9578093438168
00:02:54,DG,C,42.0519889435659
00:02:55,DG,C,41.2705309958294
00:02:56,DG,C,41.3548474187298
00:02:57,DG,C,42.0740457726147
00:02:58,DG,C,41.7541767556825
00:02:59,DG,C,42.300918761625
00:03:00,DG,C,41.3677225907345
